espn_player_id,team_id,espn_team,name,position,class_year,height_display,weight_lbs,source
5322292,465.0,Rosemont Ravens,Chase Krupansky,F,Freshman,"6' 6""",,espn_roster
5322293,465.0,Rosemont Ravens,Jaylyn Mason,G,Junior,"5' 11""",,espn_roster
5256858,465.0,Rosemont Ravens,Brandon Moore,F,Senior,"6' 5""",,espn_roster
5322294,465.0,Rosemont Ravens,Kocheyion Sanders,G,Freshman,"5' 11""",,espn_roster
5180850,465.0,Rosemont Ravens,Tyler Scarpulla,G,Junior,"5' 10""",165.0,espn_roster
5322295,465.0,Rosemont Ravens,Robert Sukaly,F,Freshman,"6' 4""",,espn_roster
5256857,465.0,Rosemont Ravens,Chris Taylor,G,Sophomore,"5' 10""",,espn_roster
5193712,465.0,Rosemont Ravens,Dallas Wilder,F,Senior,"6' 1""",,espn_roster
5189593,111199.0,Penn State Brandywine Lions,Ben Bass,F,Junior,"6' 7""",240.0,espn_roster
5106613,111199.0,Penn State Brandywine Lions,Alexander Derkits,G,Senior,"6' 0""",175.0,espn_roster
5318924,111199.0,Penn State Brandywine Lions,Jamil DeSouza-Kenan,G,Junior,"6' 1""",195.0,espn_roster
5318926,111199.0,Penn State Brandywine Lions,Yamere Diggs,G,Junior,"5' 10""",165.0,espn_roster
5318923,111199.0,Penn State Brandywine Lions,Ethan Dublin,F,Freshman,"6' 5""",190.0,espn_roster
5318921,111199.0,Penn State Brandywine Lions,Jaden Fogg,F,Senior,"6' 5""",225.0,espn_roster
5318916,111199.0,Penn State Brandywine Lions,Ahmaar Godhania,G,Freshman,"6' 0""",170.0,espn_roster
5247197,111199.0,Penn State Brandywine Lions,Corwin Holland II,G,Sophomore,"6' 5""",175.0,espn_roster
5318925,111199.0,Penn State Brandywine Lions,Isaiah Johnson,F,Freshman,"6' 4""",215.0,espn_roster
5114973,111199.0,Penn State Brandywine Lions,Amari Little,G,Senior,"5' 11""",150.0,espn_roster
5318920,111199.0,Penn State Brandywine Lions,Austin McCaughan,G,Sophomore,"5' 11""",175.0,espn_roster
5318922,111199.0,Penn State Brandywine Lions,Nigel Moore,G,Sophomore,"6' 4""",190.0,espn_roster
5182642,111199.0,Penn State Brandywine Lions,Javon Nelson,G,Junior,"6' 1""",190.0,espn_roster
5318918,111199.0,Penn State Brandywine Lions,Miguel Rosa,G,Freshman,"6' 1""",175.0,espn_roster
5318917,111199.0,Penn State Brandywine Lions,Damir Shelley,G,Sophomore,"5' 11""",135.0,espn_roster
5189592,111199.0,Penn State Brandywine Lions,Jack Swider,F,Junior,"6' 6""",195.0,espn_roster
5261961,111199.0,Penn State Brandywine Lions,Bryan Warren,G,Junior,"5' 11""",160.0,espn_roster
5114977,111199.0,Penn State Brandywine Lions,Ja'bri White,F,Junior,"6' 5""",170.0,espn_roster
5248097,111199.0,Penn State Brandywine Lions,Samari Wright,G,Sophomore,"6' 4""",180.0,espn_roster
5322024,420.0,Holy Family Tigers,AJ Cortes,G,Freshman,"6' 0""",180.0,espn_roster
5258974,420.0,Holy Family Tigers,Najee Coursey,F,Senior,"6' 6""",195.0,espn_roster
5258967,420.0,Holy Family Tigers,RJ Delahaye,G,Junior,"6' 1""",185.0,espn_roster
5322025,420.0,Holy Family Tigers,Raphal Dupouy,F,Junior,"6' 9""",205.0,espn_roster
4896386,420.0,Holy Family Tigers,Sam Fagan,G,Senior,"6' 1""",185.0,espn_roster
5322026,420.0,Holy Family Tigers,Matt Gardler,G,Freshman,"6' 0""",170.0,espn_roster
5322027,420.0,Holy Family Tigers,Elijah Hernandez,G,Junior,"6' 6""",195.0,espn_roster
5322028,420.0,Holy Family Tigers,Brandon Hooks,G,Junior,"6' 0""",175.0,espn_roster
4897959,420.0,Holy Family Tigers,Di'Andre Howell-South,G,Senior,"6' 4""",210.0,espn_roster
5322029,420.0,Holy Family Tigers,Tayshaun Jackson,G,Freshman,"6' 3""",180.0,espn_roster
4897679,420.0,Holy Family Tigers,Kobe Jerome,G,Senior,"6' 4""",200.0,espn_roster
5258973,420.0,Holy Family Tigers,Omarion Jett,G,Senior,"6' 2""",195.0,espn_roster
5322030,420.0,Holy Family Tigers,Jayson Love,G,Junior,"6' 2""",205.0,espn_roster
5187803,420.0,Holy Family Tigers,Travon Mack,F,Junior,"6' 8""",210.0,espn_roster
5258971,420.0,Holy Family Tigers,CJ Mundell,G,Sophomore,"6' 5""",205.0,espn_roster
5322031,420.0,Holy Family Tigers,Amir Nelson,G,Freshman,"6' 0""",170.0,espn_roster
5258970,420.0,Holy Family Tigers,Jason Shields,G,Senior,"6' 5""",195.0,espn_roster
5258977,420.0,Holy Family Tigers,Karrington Wallace,F,Senior,"6' 8""",205.0,espn_roster
5322320,2161.0,Cumberland Phoenix,Cooper Abner,F,Sophomore,"6' 9""",225.0,espn_roster
4897309,2161.0,Cumberland Phoenix,Riggs Abner,G,Senior,"6' 6""",205.0,espn_roster
5322321,2161.0,Cumberland Phoenix,Joseph Bell,F,Freshman,"6' 4""",175.0,espn_roster
5322322,2161.0,Cumberland Phoenix,Nick Brunetti,G,Sophomore,"6' 4""",165.0,espn_roster
5322323,2161.0,Cumberland Phoenix,Triston Conger,G,Junior,"6' 2""",182.0,espn_roster
5322324,2161.0,Cumberland Phoenix,Jaren Davis,G,Freshman,"6' 3""",195.0,espn_roster
5242988,2161.0,Cumberland Phoenix,Blake Fleming,G,Sophomore,"6' 2""",195.0,espn_roster
5322325,2161.0,Cumberland Phoenix,MJ Floyd,G,Freshman,"6' 3""",190.0,espn_roster
5261267,2161.0,Cumberland Phoenix,Jake Hatch,F,Sophomore,"6' 10""",220.0,espn_roster
5322326,2161.0,Cumberland Phoenix,Zayin Humber,F,Junior,"6' 7""",213.0,espn_roster
5329548,2161.0,Cumberland Phoenix,Jordan Jenkins,G,Junior,"6' 1""",185.0,espn_roster
5239779,2161.0,Cumberland Phoenix,Connor Mancell,G,Freshman,"6' 3""",178.0,espn_roster
5322327,2161.0,Cumberland Phoenix,Michael Nwoye,F,Freshman,"6' 7""",185.0,espn_roster
5322328,2161.0,Cumberland Phoenix,Amore Randolph,G,Freshman,"6' 2""",150.0,espn_roster
5322329,2161.0,Cumberland Phoenix,Zaylin Rowland,G,Freshman,"6' 2""",160.0,espn_roster
5322330,2161.0,Cumberland Phoenix,Matthew Stokes,C,Junior,"6' 9""",210.0,espn_roster
5322331,2161.0,Cumberland Phoenix,Damonte Streate,G,Senior,"5' 9""",150.0,espn_roster
5322332,2161.0,Cumberland Phoenix,Antonio Wilkerson,F,Freshman,"6' 6""",220.0,espn_roster
5261272,2161.0,Cumberland Phoenix,Dante Worley,G,Sophomore,"6' 0""",170.0,espn_roster
5324927,2114.0,Centenary (NJ) Cyclones,Avery Cannato,G,Sophomore,"6' 0""",,espn_roster
5324926,2114.0,Centenary (NJ) Cyclones,Justin Carbone,G,Senior,"6' 4""",,espn_roster
5122440,2114.0,Centenary (NJ) Cyclones,Roman Carone,F,Senior,"6' 3""",,espn_roster
5324924,2114.0,Centenary (NJ) Cyclones,Brayden Danchak,G,Freshman,"6' 2""",,espn_roster
5122433,2114.0,Centenary (NJ) Cyclones,Daniel Falk,G,Senior,"6' 1""",,espn_roster
5324921,2114.0,Centenary (NJ) Cyclones,Darnelle Forrest,G,Junior,"5' 11""",,espn_roster
5324928,2114.0,Centenary (NJ) Cyclones,Junior Hans,G,Sophomore,"5' 10""",,espn_roster
5324917,2114.0,Centenary (NJ) Cyclones,Jasir Lane,F,Junior,"6' 5""",,espn_roster
5324922,2114.0,Centenary (NJ) Cyclones,Kenny Maira,F,Sophomore,"6' 3""",,espn_roster
5324923,2114.0,Centenary (NJ) Cyclones,Jack Martin,G,Sophomore,"6' 3""",,espn_roster
5324920,2114.0,Centenary (NJ) Cyclones,Naire Preston,G,Junior,"6' 0""",,espn_roster
5324919,2114.0,Centenary (NJ) Cyclones,Kenneth Rankin,G,Junior,"6' 2""",,espn_roster
5324925,2114.0,Centenary (NJ) Cyclones,Domenic Raymond,F,Sophomore,"6' 3""",,espn_roster
5114723,2114.0,Centenary (NJ) Cyclones,Michael Salvatore,G,Senior,"5' 10""",150.0,espn_roster
5324918,2114.0,Centenary (NJ) Cyclones,Devin Strickland,G,Senior,"6' 1""",,espn_roster
5325373,124809.0,Miami (OH) Hamilton Harriers,Michael Akindele,G,Freshman,"6' 2""",,espn_roster
5325377,124809.0,Miami (OH) Hamilton Harriers,Dalton Branson,G,Freshman,"5' 11""",,espn_roster
5325376,124809.0,Miami (OH) Hamilton Harriers,Willie Brown,G,Freshman,"6' 3""",,espn_roster
5250549,124809.0,Miami (OH) Hamilton Harriers,Carter Burg,G,Sophomore,"6' 3""",,espn_roster
5250546,124809.0,Miami (OH) Hamilton Harriers,Bryson Curry,G,Sophomore,"6' 1""",,espn_roster
5325375,124809.0,Miami (OH) Hamilton Harriers,Deovion Edwards,G,Junior,"7' 0""",,espn_roster
5184136,124809.0,Miami (OH) Hamilton Harriers,Tyler Kress,G,Junior,"5' 9""",150.0,espn_roster
5325378,124809.0,Miami (OH) Hamilton Harriers,Vincent Mauro,G,Freshman,"5' 9""",,espn_roster
5325380,124809.0,Miami (OH) Hamilton Harriers,Khiryn McNeal,G,Sophomore,"6' 0""",,espn_roster
5189644,124809.0,Miami (OH) Hamilton Harriers,Shaeden Olden,G,Senior,"6' 1""",,espn_roster
5325372,124809.0,Miami (OH) Hamilton Harriers,Terrell Pollard,G,Freshman,"6' 5""",,espn_roster
5325374,124809.0,Miami (OH) Hamilton Harriers,Aamir Roger,G,Sophomore,"6' 7""",,espn_roster
5255137,124809.0,Miami (OH) Hamilton Harriers,Eric Snow,ATH,Freshman,"5' 11""",,espn_roster
5189642,124809.0,Miami (OH) Hamilton Harriers,Ryder Thompson,G,Junior,"6' 3""",,espn_roster
5325379,124809.0,Miami (OH) Hamilton Harriers,Nasir Turner,G,Freshman,"5' 9""",,espn_roster
5325370,124809.0,Miami (OH) Hamilton Harriers,Kaleb Wanamaker,G,Junior,"6' 1""",,espn_roster
5114486,124809.0,Miami (OH) Hamilton Harriers,Mark Watson,G,Senior,"6' 3""",,espn_roster
5248491,2660.0,UMass Boston Beacons,D'Anthony Amado,G,Sophomore,"6' 0""",,espn_roster
5182383,2660.0,UMass Boston Beacons,Corrie Byrd,F,Senior,"6' 6""",,espn_roster
5325996,2660.0,UMass Boston Beacons,Steven Cordero,G,Junior,"5' 11""",,espn_roster
5181369,2660.0,UMass Boston Beacons,Erik Donaldson,F,Senior,"6' 6""",210.0,espn_roster
5181363,2660.0,UMass Boston Beacons,Fendi Francois,G,Senior,"5' 10""",165.0,espn_roster
5325997,2660.0,UMass Boston Beacons,Jude Gonzalez,G,Freshman,"5' 10""",,espn_roster
5248487,2660.0,UMass Boston Beacons,Raphel Laurent,G,Sophomore,"6' 3""",,espn_roster
5182379,2660.0,UMass Boston Beacons,Clayton McLaren,G,Senior,"6' 1""",,espn_roster
5181367,2660.0,UMass Boston Beacons,Carson Meczywor,G,Senior,"6' 1""",180.0,espn_roster
5326001,2660.0,UMass Boston Beacons,Mikell Orellus,C,Sophomore,"6' 9""",,espn_roster
5182373,2660.0,UMass Boston Beacons,Hector Perez,G,Senior,"6' 0""",,espn_roster
5248490,2660.0,UMass Boston Beacons,Cameron Perkins,F,Sophomore,"6' 5""",,espn_roster
5323357,2660.0,UMass Boston Beacons,Davon Sanders,G,Sophomore,"6' 2""",,espn_roster
5325998,2660.0,UMass Boston Beacons,Seun Sorinmade,G,Freshman,"6' 0""",,espn_roster
5326002,2660.0,UMass Boston Beacons,Skyler Venezia,F,Junior,"6' 3""",,espn_roster
5325999,2660.0,UMass Boston Beacons,Marvel Vilmont,F,Senior,"6' 4""",,espn_roster
5181368,2660.0,UMass Boston Beacons,Connor Walden,F,Senior,"6' 7""",205.0,espn_roster
5326000,2660.0,UMass Boston Beacons,Shane Weber,G,Sophomore,"5' 10""",,espn_roster
5322252,608.0,Science and Arts (OK) Drovers,Mohand Ammad,F,Senior,"6' 6""",,espn_roster
5322253,608.0,Science and Arts (OK) Drovers,Elijah Burney,G,Junior,"6' 1""",,espn_roster
5322255,608.0,Science and Arts (OK) Drovers,Bryce Cowns,G,Freshman,"6' 2""",,espn_roster
5190862,608.0,Science and Arts (OK) Drovers,Sam Faraday-Bensley,F,Senior,"6' 8""",,espn_roster
5322254,608.0,Science and Arts (OK) Drovers,Avaun Garcia,F,Freshman,"6' 4""",,espn_roster
5182546,608.0,Science and Arts (OK) Drovers,Zach Hays,G,Junior,"6' 3""",,espn_roster
5322259,608.0,Science and Arts (OK) Drovers,Hayden Hicks,G,Sophomore,"6' 0""",,espn_roster
5119215,608.0,Science and Arts (OK) Drovers,Lendy Holmes,G,Junior,"6' 3""",,espn_roster
5182544,608.0,Science and Arts (OK) Drovers,Ryein Kennedy,F,Junior,"6' 8""",,espn_roster
5322260,608.0,Science and Arts (OK) Drovers,Josip Kronja,F,Freshman,"6' 9""",,espn_roster
5322248,608.0,Science and Arts (OK) Drovers,Roman Lutton,G,Sophomore,"6' 1""",,espn_roster
5322249,608.0,Science and Arts (OK) Drovers,Jamouri McCalister,G,Junior,"6' 2""",,espn_roster
5322251,608.0,Science and Arts (OK) Drovers,Nic Meraz,G,Freshman,"5' 10""",,espn_roster
5322250,608.0,Science and Arts (OK) Drovers,Brett Nix,G,Freshman,"6' 0""",,espn_roster
5119216,608.0,Science and Arts (OK) Drovers,Jeremiah Paredes-Clark,G,Junior,"6' 1""",,espn_roster
5322258,608.0,Science and Arts (OK) Drovers,George Petts,F,Freshman,"6' 6""",,espn_roster
5322257,608.0,Science and Arts (OK) Drovers,Steve Tatsiguia,F,Junior,"6' 8""",,espn_roster
5322256,608.0,Science and Arts (OK) Drovers,Chris Yapo,F,Freshman,"6' 7""",,espn_roster
5322274,2465.0,Northwest University Eagles,CJ Bayak,F,Junior,"6' 9""",,espn_roster
5322275,2465.0,Northwest University Eagles,Lee Dorsey,F,Junior,"6' 7""",,espn_roster
5322276,2465.0,Northwest University Eagles,Cameron Downie,G,Freshman,"6' 3""",,espn_roster
5322277,2465.0,Northwest University Eagles,Nik Ellul,G,Freshman,"6' 0""",,espn_roster
5322278,2465.0,Northwest University Eagles,Lucius Fox,F,Freshman,"6' 8""",,espn_roster
4717737,2465.0,Northwest University Eagles,Jaron Hansen,F,Senior,"6' 7""",220.0,espn_roster
5322279,2465.0,Northwest University Eagles,Caden Heutink,G,Freshman,"6' 0""",,espn_roster
5322280,2465.0,Northwest University Eagles,Andrew Iyamah,F,Senior,"6' 8""",,espn_roster
5322281,2465.0,Northwest University Eagles,TJ Latu,G,Sophomore,"6' 3""",,espn_roster
5247777,2465.0,Northwest University Eagles,Ethan Martin,G,Junior,"6' 0""",,espn_roster
5247775,2465.0,Northwest University Eagles,Shane McGaughey-Fick,G,Senior,"6' 0""",,espn_roster
5322282,2465.0,Northwest University Eagles,Luke Posey,F,Freshman,"6' 5""",,espn_roster
5247778,2465.0,Northwest University Eagles,Rashid Potter,F,Senior,"6' 5""",,espn_roster
5322283,2465.0,Northwest University Eagles,Eliott Smith,F,Freshman,"6' 5""",,espn_roster
5322284,2465.0,Northwest University Eagles,Logan Stempniak,F,Junior,"6' 8""",,espn_roster
5322285,2465.0,Northwest University Eagles,Jordan Tate,F,Junior,"6' 6""",,espn_roster
5322286,2465.0,Northwest University Eagles,Caleb Unruh,G,Freshman,"6' 5""",,espn_roster
5247776,2465.0,Northwest University Eagles,Devin Wade-Henderson,F,Senior,"6' 4""",,espn_roster
5322287,2465.0,Northwest University Eagles,Christian Watkins,G,Junior,"5' 11""",,espn_roster
5185283,2465.0,Northwest University Eagles,Trent Williams,G,Senior,"6' 2""",,espn_roster
5324087,2256.0,Greensboro Pride,Zaquan Bowling,F,Freshman,"6' 5""",,espn_roster
5324088,2256.0,Greensboro Pride,Peyton Brown,G,Sophomore,"6' 0""",,espn_roster
5324089,2256.0,Greensboro Pride,Nigel Chivers,G,Freshman,"5' 11""",,espn_roster
5324090,2256.0,Greensboro Pride,Ja Chudgar,G,Sophomore,"5' 10""",,espn_roster
5324091,2256.0,Greensboro Pride,Mike Downing,G,Freshman,"5' 10""",,espn_roster
5115448,2256.0,Greensboro Pride,Aidan Eller,F,Junior,"6' 5""",190.0,espn_roster
5324092,2256.0,Greensboro Pride,Will Gray,G,Junior,"6' 2""",,espn_roster
5324093,2256.0,Greensboro Pride,Keshawn Gunthrop,G,Junior,"6' 3""",,espn_roster
5324094,2256.0,Greensboro Pride,Jeremiah Howard,F,Sophomore,"6' 8""",,espn_roster
5324095,2256.0,Greensboro Pride,Quamir Ingram,G,Freshman,"6' 2""",,espn_roster
5190825,2256.0,Greensboro Pride,DJ Jackson,G,Junior,"6' 2""",170.0,espn_roster
5324096,2256.0,Greensboro Pride,Shamari Johnson,G,Freshman,"6' 4""",,espn_roster
5190826,2256.0,Greensboro Pride,Zephaniah Jones,F,Junior,"6' 5""",220.0,espn_roster
5116777,2256.0,Greensboro Pride,Griffin Powell,F,Senior,"6' 6""",180.0,espn_roster
5116437,2256.0,Greensboro Pride,Ryan Roberts,F,Senior,"6' 4""",180.0,espn_roster
5324097,2256.0,Greensboro Pride,Nygie Stroman,F,Senior,"6' 6""",,espn_roster
5324098,2256.0,Greensboro Pride,EJ Sutton,F,Freshman,"6' 8""",,espn_roster
5116776,2256.0,Greensboro Pride,Sam Swinson,G,Senior,"6' 0""",190.0,espn_roster
5324099,2256.0,Greensboro Pride,Jalen Thorns,G,Junior,"6' 4""",,espn_roster
5324100,2256.0,Greensboro Pride,Dwight Vincent,G,Freshman,"6' 2""",,espn_roster
5325390,2944.0,Penn State Behrend Lions,Mason Blankenberg,G,Senior,"6' 2""",,espn_roster
5326012,2944.0,Penn State Behrend Lions,Charlie Breindel,G,Senior,"6' 0""",,espn_roster
5326010,2944.0,Penn State Behrend Lions,Jacob Dunkle,F,Freshman,"6' 8""",,espn_roster
5325382,2944.0,Penn State Behrend Lions,Nate Edwards,G,Sophomore,"5' 11""",,espn_roster
5325387,2944.0,Penn State Behrend Lions,Derek Galla,C,Sophomore,"6' 7""",,espn_roster
5326008,2944.0,Penn State Behrend Lions,Drew Hind,G,Freshman,"6' 0""",,espn_roster
5325391,2944.0,Penn State Behrend Lions,Jake Jenisch,G,Junior,"6' 3""",,espn_roster
5325381,2944.0,Penn State Behrend Lions,Shawn Mason,G,Junior,"6' 0""",,espn_roster
5325384,2944.0,Penn State Behrend Lions,Matthew McDonough,G,Senior,"6' 1""",,espn_roster
5325385,2944.0,Penn State Behrend Lions,Michael Sopko,G,Senior,"6' 4""",,espn_roster
5325383,2944.0,Penn State Behrend Lions,Tyson Totten,G,Sophomore,"6' 2""",,espn_roster
5326009,2944.0,Penn State Behrend Lions,Calvin Vento,G,Freshman,"6' 1""",,espn_roster
5326011,2944.0,Penn State Behrend Lions,Dolan Waldo,F,Senior,"6' 7""",,espn_roster
5325389,2944.0,Penn State Behrend Lions,James Wesling,G,Junior,"6' 1""",,espn_roster
5329537,2944.0,Penn State Behrend Lions,Maximus Williams,C,Freshman,"6' 7""",,espn_roster
5325386,2944.0,Penn State Behrend Lions,Jake Ziegler,F,Junior,"6' 4""",,espn_roster
5322089,2981.0,Williams Baptist Eagles,James Blair,G,Junior,"6' 3""",,espn_roster
5322090,2981.0,Williams Baptist Eagles,Jamichael Franklin,G,Sophomore,"5' 11""",,espn_roster
5322091,2981.0,Williams Baptist Eagles,Kylen Kelly,G,Junior,"6' 3""",,espn_roster
5322092,2981.0,Williams Baptist Eagles,Aseem Luckey,F,Junior,"6' 9""",,espn_roster
5322093,2981.0,Williams Baptist Eagles,Benjamin Noonan,G,Freshman,"6' 0""",,espn_roster
5322094,2981.0,Williams Baptist Eagles,Rico Quinton,F,Senior,"6' 10""",,espn_roster
5322095,2981.0,Williams Baptist Eagles,Christ Theodor,F,Sophomore,"6' 7""",,espn_roster
5322096,2981.0,Williams Baptist Eagles,Davonta Tucker,F,Junior,"6' 8""",,espn_roster
5322097,2981.0,Williams Baptist Eagles,Jesse Washington,F,Senior,"6' 2""",,espn_roster
5322098,2981.0,Williams Baptist Eagles,Deion Wesson,G,Sophomore,"6' 0""",,espn_roster
5322099,2981.0,Williams Baptist Eagles,Zion Whitmore,G,Freshman,"6' 0""",,espn_roster
5322100,2981.0,Williams Baptist Eagles,Amarion Wilson,G,Senior,"5' 11""",,espn_roster
5322204,2706.0,WVU Tech Golden Bears,Bryar Bailes,G,Freshman,"5' 11""",,espn_roster
5322205,2706.0,WVU Tech Golden Bears,Jalon Bailey,G,Freshman,"5' 10""",,espn_roster
5181887,2706.0,WVU Tech Golden Bears,Cole Chapman,PG,Junior,"6' 0""",,espn_roster
5181886,2706.0,WVU Tech Golden Bears,Liam Craven,G,Junior,"6' 2""",,espn_roster
5322206,2706.0,WVU Tech Golden Bears,Roee Dinnar,F,Senior,"6' 8""",,espn_roster
5181892,2706.0,WVU Tech Golden Bears,Richard Fu,G,Junior,"6' 4""",,espn_roster
5322207,2706.0,WVU Tech Golden Bears,Christian Goebel,G,Freshman,"6' 4""",,espn_roster
5322208,2706.0,WVU Tech Golden Bears,Ian Goings,G,Junior,"6' 3""",,espn_roster
5322209,2706.0,WVU Tech Golden Bears,Marty Johnson,G,Freshman,"6' 0""",,espn_roster
5322210,2706.0,WVU Tech Golden Bears,Roman Kellum,F,Freshman,"6' 6""",,espn_roster
5181896,2706.0,WVU Tech Golden Bears,Matthew Linville,F,Sophomore,"6' 7""",,espn_roster
5322211,2706.0,WVU Tech Golden Bears,Brandon Moore,G,Junior,"6' 3""",,espn_roster
5322212,2706.0,WVU Tech Golden Bears,Max Morgan,C,Junior,"6' 9""",,espn_roster
5322213,2706.0,WVU Tech Golden Bears,Graham Orndoff,G,Freshman,"6' 3""",,espn_roster
5181893,2706.0,WVU Tech Golden Bears,Adam Seams,G,Senior,"6' 0""",,espn_roster
5187755,2706.0,WVU Tech Golden Bears,Jackson Tackett,F,Junior,"6' 3""",,espn_roster
4904457,2706.0,WVU Tech Golden Bears,Benton Wofford II,G,Junior,"6' 1""",160.0,espn_roster
5322214,2706.0,WVU Tech Golden Bears,Jakyren Woods,F,Junior,"6' 4""",,espn_roster
5322215,2706.0,WVU Tech Golden Bears,Trayten Woods,G,Freshman,"6' 0""",,espn_roster
5322140,130401.0,Columbia (SC) Fighting Koalas,Emmanuel Ard,G,Freshman,"6' 2""",,espn_roster
5116527,130401.0,Columbia (SC) Fighting Koalas,Caleb Brown,G,Senior,"5' 9""",155.0,espn_roster
5259047,130401.0,Columbia (SC) Fighting Koalas,Tae Burton,G,Senior,"6' 2""",,espn_roster
5322135,130401.0,Columbia (SC) Fighting Koalas,Alileyon Ford,G,Senior,"6' 3""",,espn_roster
5259050,130401.0,Columbia (SC) Fighting Koalas,Austin Harrell,G,Junior,"5' 11""",,espn_roster
5259046,130401.0,Columbia (SC) Fighting Koalas,Norman Haynes,G,Senior,"5' 11""",,espn_roster
5259042,130401.0,Columbia (SC) Fighting Koalas,Jeremiah Hollins,G,Freshman,"5' 9""",,espn_roster
5259056,130401.0,Columbia (SC) Fighting Koalas,Nakia Johnson,F,Senior,"6' 8""",,espn_roster
5322139,130401.0,Columbia (SC) Fighting Koalas,Jaylin McDuffie,G,Sophomore,"6' 4""",,espn_roster
5322136,130401.0,Columbia (SC) Fighting Koalas,Jordyn McKeen,G,Sophomore,"5' 10""",,espn_roster
5322138,130401.0,Columbia (SC) Fighting Koalas,Jamison McKenzie,G,Freshman,"6' 5""",,espn_roster
5259055,130401.0,Columbia (SC) Fighting Koalas,James Munlyn,C,Senior,"7' 0""",,espn_roster
5259043,130401.0,Columbia (SC) Fighting Koalas,Chandler O'Bannon,F,Junior,"6' 7""",,espn_roster
5322137,130401.0,Columbia (SC) Fighting Koalas,Malik Reynolds,F,Junior,"6' 5""",,espn_roster
5322134,130401.0,Columbia (SC) Fighting Koalas,Treyvon Smith,F,Freshman,"6' 7""",,espn_roster
5259051,130401.0,Columbia (SC) Fighting Koalas,Zach Smith,F,Freshman,"6' 7""",,espn_roster
5259044,130401.0,Columbia (SC) Fighting Koalas,Thomas Whitley,G,Senior,"6' 7""",,espn_roster
5322141,130401.0,Columbia (SC) Fighting Koalas,Jake Wight,G,Junior,"6' 4""",,espn_roster
5248542,130401.0,Columbia (SC) Fighting Koalas,David Wine,G,Freshman,"5' 9""",,espn_roster
5115678,407.0,Arcadia ARCADIA,Corey Attivo,F,Senior,"6' 10""",205.0,espn_roster
5192059,407.0,Arcadia ARCADIA,Latrell Bullock,G,Junior,"6' 1""",165.0,espn_roster
5115671,407.0,Arcadia ARCADIA,Kahmai Clark,G,Senior,"6' 3""",170.0,espn_roster
5192060,407.0,Arcadia ARCADIA,Kyndall Crawford,G,Junior,"6' 3""",185.0,espn_roster
5322175,407.0,Arcadia ARCADIA,Alex Hermann,G,Sophomore,"6' 4""",190.0,espn_roster
5115664,407.0,Arcadia ARCADIA,Darius Isaac,G,Senior,"5' 10""",160.0,espn_roster
5322176,407.0,Arcadia ARCADIA,Tysicere Jackson,F,Freshman,"6' 6""",185.0,espn_roster
5115663,407.0,Arcadia ARCADIA,Nas Johnson,G,Senior,"6' 0""",155.0,espn_roster
5322177,407.0,Arcadia ARCADIA,Jorden Jones,G,Sophomore,"6' 4""",180.0,espn_roster
5322178,407.0,Arcadia ARCADIA,Marquis Kubish,G,Sophomore,"6' 3""",195.0,espn_roster
5322179,407.0,Arcadia ARCADIA,Jamison Lynam,G,Sophomore,"5' 10""",160.0,espn_roster
5115670,407.0,Arcadia ARCADIA,Debarrin Norman,F,Senior,"6' 6""",175.0,espn_roster
5115662,407.0,Arcadia ARCADIA,Joshua Okocha,G,Senior,"6' 5""",195.0,espn_roster
5115667,407.0,Arcadia ARCADIA,Josh Parks,G,Senior,"6' 3""",165.0,espn_roster
5322180,407.0,Arcadia ARCADIA,Keenan Reiss,G,Junior,"6' 3""",180.0,espn_roster
5192062,407.0,Arcadia ARCADIA,Tymir Smalls,G,Junior,"6' 2""",180.0,espn_roster
5322181,407.0,Arcadia ARCADIA,Jordan Taylor,F,Sophomore,"6' 6""",210.0,espn_roster
5192064,407.0,Arcadia ARCADIA,Amyr Walker,G,Junior,"6' 1""",195.0,espn_roster
5322182,407.0,Arcadia ARCADIA,Cole Willey,G,Freshman,"6' 3""",180.0,espn_roster
5115666,407.0,Arcadia ARCADIA,Chris Williams,G,Senior,"6' 3""",170.0,espn_roster
5329800,132013.0,Baptist (Fl) Eagles,Isaiah Bundrage,G,Freshman,,,espn_roster
5175944,132013.0,Baptist (Fl) Eagles,Thomas Curlee,G,Sophomore,"6' 3""",165.0,espn_roster
5329802,132013.0,Baptist (Fl) Eagles,Joshua Good,G,Freshman,,,espn_roster
5250135,132013.0,Baptist (Fl) Eagles,Amonte Harmon,F,Junior,,,espn_roster
5329808,132013.0,Baptist (Fl) Eagles,Omari Henry,G,Freshman,,,espn_roster
5329803,132013.0,Baptist (Fl) Eagles,Donte Hubert-Bonner,F,Freshman,,,espn_roster
5329793,132013.0,Baptist (Fl) Eagles,Jordan Isaac,F,Freshman,,,espn_roster
5329799,132013.0,Baptist (Fl) Eagles,Bryan Jackson,G,Freshman,,,espn_roster
5329797,132013.0,Baptist (Fl) Eagles,KJ Johnson,G,Freshman,,,espn_roster
5329795,132013.0,Baptist (Fl) Eagles,Kalleal Jones,F,Sophomore,,,espn_roster
5329809,132013.0,Baptist (Fl) Eagles,Jordan Keen,F,Freshman,,,espn_roster
5329798,132013.0,Baptist (Fl) Eagles,Dillon Kelty,G,Sophomore,,,espn_roster
5329805,132013.0,Baptist (Fl) Eagles,Jo'el King,F,Sophomore,,,espn_roster
