game_id,game_date,away_team_id,home_team_id,season
401812289,2025-12-02,161,2507,2026
401806372,2025-12-02,259,2579,2026
401806370,2025-12-02,201,154,2026
401806367,2025-12-02,245,221,2026
401829349,2025-12-02,126824,2546,2026
401828909,2025-12-02,2710,2181,2026
401826882,2025-12-02,573,2724,2026
401826845,2025-12-02,2755,2655,2026
401812359,2025-12-02,2737,112358,2026
401828285,2025-12-02,131632,202,2026
401828278,2025-12-02,2277,249,2026
401827217,2025-12-02,2681,120,2026
401826861,2025-12-02,2413,93,2026
401824138,2025-12-02,265,71,2026
401823871,2025-12-02,250,2032,2026
401822394,2025-12-02,2815,2459,2026
401822335,2025-12-02,2674,269,2026
401819828,2025-12-02,16,239,2026
401817159,2025-12-02,2117,2350,2026
401813292,2025-12-02,2534,197,2026
401823789,2025-12-02,56,2253,2026
401823527,2025-12-02,2000,2492,2026
401820834,2025-12-02,2447,156,2026
401806371,2025-12-02,2390,145,2026
401806369,2025-12-02,61,52,2026
401806368,2025-12-02,142,87,2026
401826909,2025-12-02,28,2440,2026
401817224,2025-12-02,254,25,2026
401817188,2025-12-02,139,2351,2026
401806374,2025-12-03,97,8,2026
401819837,2025-12-03,2856,252,2026
401819876,2025-12-03,2016,66,2026
401806376,2025-12-03,228,333,2026
401806375,2025-12-03,2567,238,2026
401806373,2025-12-03,152,2,2026
401825395,2025-12-03,84,135,2026
401827132,2025-12-03,2029,82,2026
401824952,2025-12-03,2635,288,2026
401824360,2025-12-03,126751,104,2026
401812667,2025-12-03,111,107,2026
401826736,2025-12-03,3229,2026,2026
401817503,2025-12-03,2750,2754,2026
401829054,2025-12-03,88,2711,2026
401828737,2025-12-03,2428,256,2026
401828514,2025-12-03,309,2320,2026
401827515,2025-12-03,2182,44,2026
401827500,2025-12-03,172,119,2026
401827267,2025-12-03,160,159,2026
401827063,2025-12-03,324,2908,2026
401826994,2025-12-03,2945,2344,2026
401826978,2025-12-03,79,2272,2026
401826943,2025-12-03,2506,2747,2026
401826901,2025-12-03,2348,290,2026
401826073,2025-12-03,2572,2515,2026
401824871,2025-12-03,231,2210,2026
401823594,2025-12-03,276,350,2026
401823495,2025-12-03,2241,2511,2026
401823232,2025-12-03,526,2229,2026
401823219,2025-12-03,111166,91,2026
401823016,2025-12-03,2046,2309,2026
401820628,2025-12-03,311,195,2026
401820190,2025-12-03,2352,2261,2026
401820156,2025-12-03,2426,2169,2026
401819919,2025-12-03,2154,277,2026
401818534,2025-12-03,2275,171,2026
401817504,2025-12-03,325,94,2026
401817502,2025-12-03,2870,2473,2026
401817501,2025-12-03,85,2174,2026
401817201,2025-12-03,2071,179,2026
401813403,2025-12-03,2529,116,2026
401812649,2025-12-03,2115,2550,2026
401812608,2025-12-03,108,113,2026
401812382,2025-12-03,130195,2598,2026
401809080,2025-12-03,2083,2006,2026
401808966,2025-12-03,292,2617,2026
401806378,2025-12-03,99,103,2026
401830126,2025-12-03,2400,2433,2026
401824938,2025-12-03,2031,2110,2026
401818304,2025-12-03,5426,43,2026
401811971,2025-12-03,257,2057,2026
401827195,2025-12-03,2634,2010,2026
401826999,2025-12-03,2758,2627,2026
401826921,2025-12-03,2458,2437,2026
401825592,2025-12-03,2571,2464,2026
401824864,2025-12-03,163,2405,2026
401824855,2025-12-03,304,140,2026
401822726,2025-12-03,2378,46,2026
401822325,2025-12-03,2050,339,2026
401813259,2025-12-03,2198,2287,2026
401811109,2025-12-03,2502,233,2026
401808898,2025-12-03,2443,235,2026
401828292,2025-12-03,2449,149,2026
401826955,2025-12-03,198,2692,2026
401826809,2025-12-03,326,242,2026
401825580,2025-12-03,2900,147,2026
401825397,2025-12-03,77,275,2026
401823568,2025-12-03,155,70,2026
401823504,2025-12-03,331,2172,2026
401820556,2025-12-03,279,2005,2026
401806379,2025-12-03,258,251,2026
401806377,2025-12-03,344,59,2026
401824059,2025-12-03,261,204,2026
401824128,2025-12-03,2508,2547,2026
401824028,2025-12-03,3101,2541,2026
401823766,2025-12-03,3084,21,2026
401823438,2025-12-03,2453,2539,2026
401825396,2025-12-03,26,264,2026
401812290,2025-12-04,130196,161,2026
401828643,2025-12-04,2643,2166,2026
401826835,2025-12-04,328,58,2026
401823852,2025-12-04,2520,2771,2026
401820845,2025-12-04,2684,2127,2026
401817505,2025-12-04,2523,2739,2026
401823311,2025-12-04,299,2540,2026
401823261,2025-12-04,2934,2463,2026
401809153,2025-12-04,13,2239,2026
401809105,2025-12-04,27,300,2026
401809123,2025-12-04,302,62,2026
401812792,2025-12-05,2837,41,2026
401824034,2025-12-05,2250,96,2026
401827112,2025-12-05,2569,2065,2026
401826979,2025-12-05,2885,2272,2026
401824891,2025-12-05,6,2193,2026
401824092,2025-12-05,2333,2501,2026
401822739,2025-12-05,2535,2670,2026
401820582,2025-12-05,2514,314,2026
401820213,2025-12-05,2385,322,2026
401818554,2025-12-05,2803,225,2026
401813380,2025-12-05,315,2561,2026
401813353,2025-12-05,2099,2612,2026
401813324,2025-12-05,116,2368,2026
401813299,2025-12-05,2217,2363,2026
401827756,2025-12-05,128438,2199,2026
401826875,2025-12-05,5,2181,2026
401823519,2025-12-05,111180,2678,2026
401819847,2025-12-05,2132,2752,2026
401808732,2025-12-05,2466,2377,2026
401812254,2025-12-05,87,2628,2026
401824113,2025-12-05,301,23,2026
401831241,2025-12-05,489,50,2026
401819877,2025-12-06,66,2509,2026
401823480,2025-12-06,2,12,2026
401825400,2025-12-06,164,130,2026
401817235,2025-12-06,150,127,2026
401817246,2025-12-06,84,97,2026
401824813,2025-12-06,52,248,2026
401811099,2025-12-06,356,2633,2026
401826916,2025-12-06,145,2599,2026
401825402,2025-12-06,264,30,2026
401826791,2025-12-06,278,8,2026
401824865,2025-12-06,2405,59,2026
401817215,2025-12-06,2441,103,2026
401817169,2025-12-06,227,2507,2026
401813441,2025-12-06,2168,258,2026
401809420,2025-12-06,2572,2390,2026
401809081,2025-12-06,2378,2083,2026
401817177,2025-12-06,295,257,2026
401831529,2025-12-06,131603,2681,2026
401823422,2025-12-06,3084,189,2026
401820629,2025-12-06,311,193,2026
401817257,2025-12-06,2427,152,2026
401831238,2025-12-06,2182,2325,2026
401830634,2025-12-06,533,2710,2026
401829405,2025-12-06,374,2142,2026
401829275,2025-12-06,2711,2565,2026
401828722,2025-12-06,2450,256,2026
401828305,2025-12-06,48,2169,2026
401827070,2025-12-06,324,2737,2026
401826970,2025-12-06,290,2241,2026
401826944,2025-12-06,2413,2506,2026
401826754,2025-12-06,2717,2908,2026
401825399,2025-12-06,194,77,2026
401825388,2025-12-06,2635,2698,2026
401825207,2025-12-06,56,2579,2026
401823346,2025-12-06,294,2229,2026
401823041,2025-12-06,2379,44,2026
401823027,2025-12-06,269,275,2026
401822763,2025-12-06,2154,2335,2026
401820828,2025-12-06,68,2086,2026
401817508,2025-12-06,2754,85,2026
401817507,2025-12-06,2174,325,2026
401817506,2025-12-06,94,2870,2026
401817202,2025-12-06,179,2084,2026
401813452,2025-12-06,2619,2184,2026
401812668,2025-12-06,107,2230,2026
401812609,2025-12-06,108,231,2026
401817160,2025-12-06,163,2350,2026
401828341,2025-12-06,2247,338,2026
401823569,2025-12-06,70,2571,2026
401823471,2025-12-06,2649,2473,2026
401823327,2025-12-06,2623,202,2026
401823220,2025-12-06,91,93,2026
401822336,2025-12-06,502,2674,2026
401817523,2025-12-06,2244,259,2026
401828546,2025-12-06,3138,2198,2026
401827528,2025-12-06,2448,2428,2026
401827519,2025-12-06,2210,2747,2026
401827263,2025-12-06,276,195,2026
401827043,2025-12-06,3134,2504,2026
401826764,2025-12-06,2349,113,2026
401825398,2025-12-06,120,2294,2026
401823761,2025-12-06,159,2751,2026
401823595,2025-12-06,350,309,2026
401823528,2025-12-06,166,2000,2026
401823363,2025-12-06,339,98,2026
401823017,2025-12-06,128531,2309,2026
401820812,2025-12-06,2430,151,2026
401820610,2025-12-06,2330,2066,2026
401820601,2025-12-06,2006,2655,2026
401819894,2025-12-06,2550,2306,2026
401813279,2025-12-06,2344,2415,2026
401808918,2025-12-06,2916,2447,2026
401831239,2025-12-06,2603,218,2026
401829350,2025-12-06,2546,236,2026
401827211,2025-12-06,548,2653,2026
401819829,2025-12-06,239,235,2026
401826924,2025-12-06,2437,2502,2026
401824073,2025-12-06,261,2492,2026
401823547,2025-12-06,253,204,2026
401823505,2025-12-06,140,331,2026
401823355,2025-12-06,2534,2640,2026
401819867,2025-12-06,38,36,2026
401818555,2025-12-06,111948,225,2026
401817225,2025-12-06,279,25,2026
401812360,2025-12-06,112358,2329,2026
401831242,2025-12-06,2227,50,2026
401818535,2025-12-06,399,171,2026
401830238,2025-12-06,2075,47,2026
401825401,2025-12-06,2483,26,2026
401824856,2025-12-06,2172,304,2026
401817534,2025-12-06,154,277,2026
401817149,2025-12-06,2729,45,2026
401808899,2025-12-06,2277,2443,2026
401824361,2025-12-06,104,160,2026
401820488,2025-12-06,357,2320,2026
401819911,2025-12-06,2856,254,2026
401809154,2025-12-06,27,13,2026
401831240,2025-12-06,219,222,2026
401813293,2025-12-06,197,2253,2026
401828293,2025-12-06,149,155,2026
401825593,2025-12-06,2464,2449,2026
401825581,2025-12-06,147,198,2026
401823465,2025-12-06,2459,71,2026
401820547,2025-12-06,2724,2460,2026
401817509,2025-12-06,2523,270,2026
401813260,2025-12-06,2130,2287,2026
401811110,2025-12-06,233,2458,2026
401806343,2025-12-06,2815,2197,2026
401825574,2025-12-06,2029,305,2026
401824122,2025-12-06,2541,167,2026
401823737,2025-12-06,2934,2540,2026
401809085,2025-12-06,28,299,2026
401825189,2025-12-06,2032,2031,2026
401819819,2025-12-06,201,9,2026
401809106,2025-12-06,2463,300,2026
401809139,2025-12-06,2239,62,2026
401823448,2025-12-07,2454,2250,2026
401812265,2025-12-07,2636,333,2026
401817268,2025-12-07,46,153,2026
401819902,2025-12-07,99,2641,2026
401819885,2025-12-07,142,2305,2026
401826816,2025-12-07,417,349,2026
401820157,2025-12-07,2005,2426,2026
401829354,2025-12-07,88,282,2026
401826956,2025-12-07,2692,2900,2026
401823192,2025-12-07,2217,2771,2026
401812650,2025-12-07,2115,111,2026
401830122,2025-12-07,2046,292,2026
401828644,2025-12-07,2608,2166,2026
401824892,2025-12-07,2839,2193,2026
401823726,2025-12-07,314,2529,2026
401823490,2025-12-07,2476,2382,2026
401823233,2025-12-07,2226,526,2026
401820802,2025-12-07,328,2429,2026
401820583,2025-12-07,2520,2514,2026
401820214,2025-12-07,2062,2385,2026
401818305,2025-12-07,82,43,2026
401813381,2025-12-07,315,2612,2026
401813354,2025-12-07,2099,2561,2026
401813309,2025-12-07,2363,2368,2026
401812385,2025-12-07,2598,2515,2026
401829449,2025-12-07,2433,2617,2026
401827156,2025-12-07,2011,2630,2026
401826902,2025-12-07,3120,2348,2026
401817189,2025-12-07,2117,139,2026
401828298,2025-12-07,3229,2097,2026
401826730,2025-12-07,2539,344,2026
401824828,2025-12-07,119,2116,2026
401823423,2025-12-07,486,189,2026
401817471,2025-12-07,2439,24,2026
401817448,2025-12-07,2275,221,2026
401811972,2025-12-07,2057,2393,2026
401808934,2025-12-07,2466,2545,2026
401828312,2025-12-07,2040,55,2026
401824953,2025-12-07,2010,288,2026
401824139,2025-12-07,2440,265,2026
401820835,2025-12-07,156,158,2026
401817510,2025-12-07,2739,2750,2026
401817460,2025-12-07,245,2567,2026
401827000,2025-12-07,2096,2627,2026
401812255,2025-12-07,2628,249,2026
401824939,2025-12-07,2110,2837,2026
401829434,2025-12-07,172,2535,2026
401824129,2025-12-07,2638,2547,2026
401828342,2025-12-08,2576,338,2026
401812581,2025-12-08,322,219,2026
401820846,2025-12-08,2569,2127,2026
401827090,2025-12-08,2755,2572,2026
401827017,2025-12-08,2582,251,2026
401819895,2025-12-08,2400,2306,2026
401808900,2025-12-08,2916,2443,2026
401823566,2025-12-09,222,130,2026
401812793,2025-12-09,57,41,2026
401812923,2025-12-09,228,252,2026
401825404,2025-12-09,356,194,2026
401817513,2025-12-09,2379,258,2026
401830127,2025-12-09,2027,2433,2026
401823432,2025-12-09,2084,2378,2026
401820191,2025-12-09,2352,2678,2026
401812669,2025-12-09,2517,107,2026
401827071,2025-12-09,2648,2737,2026
401824872,2025-12-09,3243,231,2026
401829439,2025-12-09,2576,2643,2026
401829432,2025-12-09,3083,236,2026
401828738,2025-12-09,2428,96,2026
401827529,2025-12-09,2448,47,2026
401826839,2025-12-09,111179,218,2026
401823389,2025-12-09,2855,94,2026
401822670,2025-12-09,2154,2603,2026
401822395,2025-12-09,510,2815,2026
401822326,2025-12-09,2571,2050,2026
401819920,2025-12-09,2031,277,2026
401818536,2025-12-09,171,2619,2026
401817170,2025-12-09,2377,227,2026
401809082,2025-12-09,2083,2520,2026
401818556,2025-12-09,225,2507,2026
401829469,2025-12-09,2178,2437,2026
401813280,2025-12-09,2415,305,2026
401825403,2025-12-09,213,84,2026
401811111,2025-12-09,233,2751,2026
401826741,2025-12-09,2862,2172,2026
401824114,2025-12-09,30,301,2026
401823811,2025-12-09,159,36,2026
401819820,2025-12-09,2464,9,2026
401823312,2025-12-09,299,23,2026
401820295,2025-12-09,2957,25,2026
401825406,2025-12-10,135,2509,2026
401824814,2025-12-10,2296,248,2026
401825405,2025-12-10,275,158,2026
401819830,2025-12-10,2450,239,2026
401818306,2025-12-10,399,43,2026
401826864,2025-12-10,2771,163,2026
401830422,2025-12-10,193,2427,2026
401826765,2025-12-10,524,2349,2026
401830739,2025-12-10,16231,2275,2026
401828685,2025-12-10,2441,2885,2026
401826836,2025-12-10,232,58,2026
401826774,2025-12-10,2605,2226,2026
401823364,2025-12-10,98,276,2026
401822740,2025-12-10,167,2670,2026
401820630,2025-12-10,311,104,2026
401820619,2025-12-10,2803,314,2026
401817438,2025-12-10,70,87,2026
401817258,2025-12-10,2335,152,2026
401817216,2025-12-10,113,103,2026
401817203,2025-12-10,2142,179,2026
401817150,2025-12-10,48,45,2026
401812291,2025-12-10,161,2230,2026
401826846,2025-12-10,2650,2655,2026
401826749,2025-12-10,128256,2447,2026
401829458,2025-12-10,509,155,2026
401829393,2025-12-10,2630,79,2026
401828547,2025-12-10,2198,2197,2026
401827133,2025-12-10,2029,202,2026
401826957,2025-12-10,2692,140,2026
401824857,2025-12-10,304,3084,2026
401823397,2025-12-10,2199,2870,2026
401827018,2025-12-10,2582,326,2026
401813453,2025-12-10,2184,68,2026
401823767,2025-12-10,2320,21,2026
401823262,2025-12-10,278,2463,2026
401823175,2025-12-10,3246,2239,2026
401828294,2025-12-10,131858,149,2026
401824901,2025-12-10,2267,62,2026
401819878,2025-12-11,2294,66,2026
401817511,2025-12-11,2739,85,2026
401831530,2025-12-11,2854,2681,2026
401829492,2025-12-11,3189,290,2026
401823347,2025-12-11,3174,294,2026
401820813,2025-12-11,2026,151,2026
401817524,2025-12-11,2717,259,2026
401823872,2025-12-11,250,292,2026
401829479,2025-12-11,2600,2900,2026
401827157,2025-12-11,2011,142,2026
401826742,2025-12-11,1,2172,2026
401817480,2025-12-11,2603,183,2026
401823738,2025-12-11,2449,2934,2026
401812794,2025-12-12,251,41,2026
401826056,2025-12-12,349,2378,2026
401830119,2025-12-12,108807,2430,2026
401826971,2025-12-12,2913,2241,2026
401823496,2025-12-12,2569,2511,2026
401823328,2025-12-12,2623,2752,2026
401823042,2025-12-12,2379,2448,2026
401822353,2025-12-12,126751,284,2026
401829476,2025-12-12,513,2571,2026
401824893,2025-12-12,2193,2046,2026
401820489,2025-12-12,2937,357,2026
401808702,2025-12-12,2837,2377,2026
401823506,2025-12-12,2856,331,2026
401812266,2025-12-13,12,333,2026
401825408,2025-12-13,130,120,2026
401823028,2025-12-13,269,2509,2026
401808901,2025-12-13,2443,248,2026
401813763,2025-12-13,26,2250,2026
401825409,2025-12-13,127,213,2026
401819838,2025-12-13,27,252,2026
401817247,2025-12-13,235,97,2026
401825407,2025-12-13,158,356,2026
401817269,2025-12-13,2908,153,2026
401824940,2025-12-13,2110,238,2026
401826789,2025-12-13,2641,8,2026
401817151,2025-12-13,45,57,2026
401817259,2025-12-13,2305,152,2026
401823481,2025-12-13,236,2,2026
401824309,2025-12-13,314,2599,2026
401826795,2025-12-13,399,2226,2026
401826711,2025-12-13,113,52,2026
401825575,2025-12-13,305,2724,2026
401823457,2025-12-13,2117,2619,2026
401809421,2025-12-13,2433,2390,2026
401826704,2025-12-13,295,2244,2026
401823466,2025-12-13,2459,2210,2026
401823406,2025-12-13,2649,2523,2026
401813294,2025-12-13,201,197,2026
401812631,2025-12-13,2463,48,2026
401829480,2025-12-13,2900,2427,2026
401829459,2025-12-13,2710,155,2026
401828910,2025-12-13,2449,2181,2026
401828313,2025-12-13,55,2247,2026
401826952,2025-12-13,2540,3084,2026
401826935,2025-12-13,2296,77,2026
401824362,2025-12-13,104,159,2026
401823727,2025-12-13,2529,2885,2026
401823221,2025-12-13,94,91,2026
401822867,2025-12-13,2507,2086,2026
401822170,2025-12-13,2363,2230,2026
401820584,2025-12-13,2349,2514,2026
401820215,2025-12-13,2385,2166,2026
401819848,2025-12-13,2132,61,2026
401817439,2025-12-13,339,87,2026
401813355,2025-12-13,2099,311,2026
401811112,2025-12-13,2504,233,2026
401822727,2025-12-13,2612,46,2026
401828548,2025-12-13,193,2198,2026
401828286,2025-12-13,202,166,2026
401827524,2025-12-13,2261,47,2026
401827259,2025-12-13,2572,145,2026
401827055,2025-12-13,2169,2344,2026
401826903,2025-12-13,309,2348,2026
401826810,2025-12-13,2032,242,2026
401822337,2025-12-13,350,2674,2026
401819896,2025-12-13,2306,156,2026
401812924,2025-12-13,2382,228,2026
401830198,2025-12-13,82,2057,2026
401826834,2025-12-13,2064,2635,2026
401826090,2025-12-13,302,2483,2026
401823412,2025-12-13,2750,276,2026
401823176,2025-12-13,2239,2172,2026
401820602,2025-12-13,93,2006,2026
401819868,2025-12-13,2636,38,2026
401817483,2025-12-13,2275,183,2026
401813325,2025-12-13,2368,2803,2026
401813281,2025-12-13,315,2415,2026
401812651,2025-12-13,2115,2066,2026
401812361,2025-12-13,2325,112358,2026
401817449,2025-12-13,221,222,2026
401808953,2025-12-13,2545,2277,2026
401827196,2025-12-13,2027,2010,2026
401826925,2025-12-13,415,2502,2026
401824060,2025-12-13,147,204,2026
401817226,2025-12-13,2466,25,2026
401817204,2025-12-13,179,195,2026
401813261,2025-12-13,2287,328,2026
401824115,2025-12-13,2464,301,2026
401823548,2025-12-13,253,264,2026
401820548,2025-12-13,2473,2460,2026
401817178,2025-12-13,79,257,2026
401813404,2025-12-13,116,2352,2026
401827072,2025-12-13,3243,2737,2026
401829424,2025-12-13,2643,2579,2026
401825389,2025-12-13,290,2698,2026
401824066,2025-12-13,612,279,2026
401819821,2025-12-13,9,2541,2026
401817472,2025-12-13,24,23,2026
401813442,2025-12-13,2454,2168,2026
401827208,2025-12-13,84,96,2026
401829452,2025-12-13,125330,140,2026
401828528,2025-12-13,3120,198,2026
401826894,2025-12-13,164,2550,2026
401824130,2025-12-13,2952,2547,2026
401823790,2025-12-13,324,2253,2026
401819921,2025-12-13,277,194,2026
401817190,2025-12-13,2539,139,2026
401817461,2025-12-13,2567,99,2026
401824029,2025-12-13,130183,3101,2026
401823739,2025-12-13,2492,2934,2026
401820401,2025-12-13,2634,2439,2026
401819912,2025-12-13,344,254,2026
401813454,2025-12-13,2184,2440,2026
401826847,2025-12-13,2655,28,2026
401824902,2025-12-13,2638,62,2026
401819879,2025-12-14,2197,66,2026
401817525,2025-12-14,2379,259,2026
401812386,2025-12-14,2598,218,2026
401827008,2025-12-14,2640,135,2026
401820814,2025-12-14,2084,151,2026
401832162,2025-12-14,3071,71,2026
401829344,2025-12-14,101,2565,2026
401827487,2025-12-14,2474,325,2026
401827113,2025-12-14,2065,142,2026
401826769,2025-12-14,2771,261,2026
401826737,2025-12-14,2272,2026,2026
401823313,2025-12-14,2405,2217,2026
401823005,2025-12-14,2644,2754,2026
401822327,2025-12-14,2050,2097,2026
401822314,2025-12-14,282,270,2026
401822764,2025-12-14,2154,2515,2026
401829351,2025-12-14,2615,2546,2026
401826876,2025-12-14,2653,5,2026
401823812,2025-12-14,3141,36,2026
401823650,2025-12-14,2711,2294,2026
401823234,2025-12-14,526,167,2026
401820803,2025-12-14,2429,232,2026
401823570,2025-12-14,2866,70,2026
401823018,2025-12-14,2309,2501,2026
401817535,2025-12-14,2511,154,2026
401817512,2025-12-14,2174,2870,2026
401817161,2025-12-14,2130,2350,2026
401829394,2025-12-14,3134,2630,2026
401828279,2025-12-14,249,6,2026
401823819,2025-12-14,2608,68,2026
401823348,2025-12-14,294,245,2026
401824140,2025-12-14,265,30,2026
401829435,2025-12-15,2081,2535,2026
401842404,2025-12-15,2013,50,2026
401827134,2025-12-15,3120,2029,2026
401826972,2025-12-15,2747,2241,2026
401825208,2025-12-15,2519,56,2026
401813382,2025-12-15,315,2670,2026
401808703,2025-12-15,2837,2545,2026
401823365,2025-12-15,2098,98,2026
401829464,2025-12-15,2772,2449,2026
401823762,2025-12-15,2751,2571,2026
401823439,2025-12-15,2453,2010,2026
401820475,2025-12-15,2377,2277,2026
401812256,2025-12-15,2916,2628,2026
401829375,2025-12-15,3107,88,2026
401823529,2025-12-16,2000,12,2026
401817236,2025-12-16,288,150,2026
401822868,2025-12-16,2086,41,2026
401823472,2025-12-16,2649,127,2026
401819839,2025-12-16,279,252,2026
401817248,2025-12-16,97,2633,2026
401817270,2025-12-16,2193,153,2026
401823497,2025-12-16,2511,8,2026
401819886,2025-12-16,119,2305,2026
401819903,2025-12-16,2458,2641,2026
401822869,2025-12-16,305,2599,2026
401827516,2025-12-16,47,2182,2026
401828471,2025-12-16,111166,2335,2026
401827064,2025-12-16,2908,2569,2026
401823728,2025-12-16,2529,2349,2026
401812670,2025-12-16,159,107,2026
401830423,2025-12-16,3077,2427,2026
401823379,2025-12-16,126972,85,2026
401830199,2025-12-16,2057,339,2026
401829050,2025-12-16,2980,195,2026
401827530,2025-12-16,2448,2430,2026
401827001,2025-12-16,2627,2400,2026
401826980,2025-12-16,124942,2272,2026
401826781,2025-12-16,140,201,2026
401823853,2025-12-16,2520,48,2026
401823413,2025-12-16,193,2750,2026
401822346,2025-12-16,2130,189,2026
401813443,2025-12-16,52,2168,2026
401813356,2025-12-16,2099,227,2026
401812925,2025-12-16,2579,228,2026
401809422,2025-12-16,2229,2390,2026
401808976,2025-12-16,292,2320,2026
401813326,2025-12-16,2368,59,2026
401812362,2025-12-16,112358,344,2026
401806344,2025-12-16,2031,2413,2026
401829470,2025-12-16,109998,2437,2026
401826858,2025-12-16,2330,251,2026
401823467,2025-12-16,3107,2459,2026
401823329,2025-12-16,198,2623,2026
401822338,2025-12-16,2674,77,2026
401826743,2025-12-16,2145,2172,2026
401826046,2025-12-16,128501,27,2026
401825582,2025-12-16,147,13,2026
401823537,2025-12-16,2582,2856,2026
401824044,2025-12-16,28,2351,2026
401824035,2025-12-17,2097,2250,2026
401826799,2025-12-17,238,235,2026
401812267,2025-12-17,58,333,2026
401812387,2025-12-17,2598,57,2026
401824941,2025-12-17,123410,2110,2026
401826811,2025-12-17,3238,242,2026
401827135,2025-12-17,3134,2029,2026
401830246,2025-12-17,2460,82,2026
401822354,2025-12-17,284,160,2026
401822871,2025-12-17,156,2752,2026
401828739,2025-12-17,108806,2428,2026
401828479,2025-12-17,2540,2739,2026
401828314,2025-12-17,2198,55,2026
401827496,2025-12-17,399,2619,2026
401827453,2025-12-17,2643,232,2026
401827065,2025-12-17,2576,2908,2026
401825390,2025-12-17,2077,2698,2026
401823491,2025-12-17,2382,2116,2026
401823458,2025-12-17,354,2117,2026
401823349,2025-12-17,294,50,2026
401823222,2025-12-17,236,91,2026
401823043,2025-12-17,2379,2681,2026
401822837,2025-12-17,2561,261,2026
401820815,2025-12-17,2506,151,2026
401820585,2025-12-17,2514,2405,2026
401819849,2025-12-17,2011,2132,2026
401817594,2025-12-17,2754,2523,2026
401817593,2025-12-17,2473,94,2026
401817536,2025-12-17,2344,154,2026
401817484,2025-12-17,2385,183,2026
401817450,2025-12-17,2066,221,2026
401817260,2025-12-17,2640,152,2026
401817179,2025-12-17,257,2210,2026
401826883,2025-12-17,2747,2724,2026
401826877,2025-12-17,325,5,2026
401826848,2025-12-17,2348,2655,2026
401822999,2025-12-17,338,2393,2026
401808919,2025-12-17,2277,2447,2026
401808578,2025-12-17,6,2433,2026
401827197,2025-12-17,2010,145,2026
401826953,2025-12-17,2692,3084,2026
401817191,2025-12-17,2065,139,2026
401811113,2025-12-17,512,233,2026
401808577,2025-12-17,256,295,2026
401822870,2025-12-17,46,269,2026
401808575,2025-12-17,2032,326,2026
401828295,2025-12-17,148,149,2026
401827440,2025-12-17,2636,30,2026
401824131,2025-12-17,2547,302,2026
401824123,2025-12-17,249,2541,2026
401819869,2025-12-17,2502,38,2026
401808967,2025-12-17,357,2617,2026
401823356,2025-12-17,2534,204,2026
401823507,2025-12-17,265,331,2026
401820557,2025-12-17,2005,21,2026
401817473,2025-12-17,250,24,2026
401817162,2025-12-17,2350,2539,2026
401813764,2025-12-17,9,26,2026
401824093,2025-12-17,2501,2483,2026
401826775,2025-12-18,2717,61,2026
401826973,2025-12-18,2648,2241,2026
401820847,2025-12-18,2454,2127,2026
401828300,2025-12-18,2261,2296,2026
401830424,2025-12-18,571,2427,2026
401808579,2025-12-18,324,2026,2026
401806345,2025-12-18,2565,2197,2026
401830220,2025-12-18,71,282,2026
401829416,2025-12-18,131642,2329,2026
401826840,2025-12-18,218,2166,2026
401826074,2025-12-18,2515,2729,2026
401823862,2025-12-18,231,2363,2026
401823549,2025-12-18,253,2464,2026
401822741,2025-12-18,44,2670,2026
401822671,2025-12-18,2169,2603,2026
401820804,2025-12-18,322,2429,2026
401812652,2025-12-18,2217,2115,2026
401827092,2025-12-18,2450,2755,2026
401830247,2025-12-18,2181,93,2026
401827073,2025-12-18,2737,155,2026
401813295,2025-12-18,140,197,2026
401812257,2025-12-18,198,2628,2026
401808576,2025-12-18,2247,290,2026
401808580,2025-12-18,309,2572,2026
401806349,2025-12-18,2630,2634,2026
401806347,2025-12-18,2031,88,2026
401806346,2025-12-18,2710,2815,2026
401830248,2025-12-18,2287,79,2026
401824858,2025-12-18,2701,304,2026
401806348,2025-12-18,2546,2635,2026
401823740,2025-12-18,130201,2934,2026
401823333,2025-12-18,2492,299,2026
401819840,2025-12-19,2000,252,2026
401823729,2025-12-19,159,2529,2026
401829281,2025-12-19,2077,2569,2026
401829436,2025-12-19,2890,2535,2026
401812292,2025-12-19,130190,161,2026
401827091,2025-12-19,2755,2261,2026
401823263,2025-12-19,3167,2463,2026
401822315,2025-12-19,2571,270,2026
401820158,2025-12-19,2154,2426,2026
401827501,2025-12-19,128342,119,2026
401822872,2025-12-19,2550,2507,2026
401826712,2025-12-19,2400,52,2026
401822184,2025-12-19,2325,2272,2026
401813767,2025-12-19,2199,2006,2026
401813405,2025-12-19,116,2182,2026
401828733,2025-12-19,2450,2296,2026
401823366,2025-12-19,202,98,2026
401827002,2025-12-19,50,2627,2026
401823567,2025-12-19,275,222,2026
401819831,2025-12-19,2016,239,2026
401808954,2025-12-19,2545,99,2026
401811973,2025-12-19,2057,300,2026
401826796,2025-12-19,2226,2608,2026
401824116,2025-12-19,301,28,2026
401823440,2025-12-19,2453,2351,2026
401813765,2025-12-19,13,26,2026
401813282,2025-12-19,2415,25,2026
401824132,2025-12-19,264,2547,2026
401823768,2025-12-20,21,12,2026
401817237,2025-12-20,2641,150,2026
401823482,2025-12-20,2,2509,2026
401820294,2025-12-20,248,8,2026
401826874,2025-12-20,2473,127,2026
401817249,2025-12-20,149,97,2026
401809307,2025-12-20,153,194,2026
401809306,2025-12-20,2599,96,2026
401817514,2025-12-20,120,258,2026
